beta,rho,D,seed,fixed_magnitude,error_mode,propensity_on,retain_obs,D_ALL,I_ALL,rho_sp_ALL,D_FILTER,I_FILTER,rho_sp_FILTER,D_IPW_oracle,I_IPW_oracle,rho_sp_IPW_oracle,D_IPW_est,I_IPW_est,rho_sp_IPW_est,D_IPW_calib,I_IPW_calib,rho_sp_IPW_calib,D_ALL_calib,I_ALL_calib,rho_sp_ALL_calib,D_SMITH_env,I_SMITH_env,rho_sp_SMITH_env,D_SMITH_geo,I_SMITH_geo,rho_sp_SMITH_geo,D_IPWest_vs_IPWoracle,D_IPWest_vs_FILTER,diag_ess_frac,diag_w_max_over_mean,diag_w_p99,diag_propensity_auc,diag_prop_brier,diag_prop_coef_E1,diag_prop_coef_E1_calib,diag_prop_coef_E1_true,diag_eff_coef_obs,diag_eff_coef_true,cfg_niche_shape,cfg_quality_link,cfg_env_corr,cfg_propensity_learner,cfg_retain_rate,cfg_n_occ,diag_true_sep_E1,diag_obs_sep_E1,diag_pooled_var_E1_true,diag_pooled_var_E1_obs,diag_rho_D,diag_grain,diag_corr_len,pred_mu_delta,pred_pooled_var_obs,pred_reliability,rho_sp_IPW_k0.25,rho_sp_IPW_k0.5,rho_sp_IPW_k1,rho_sp_IPW_k2,rho_sp_IPW_k4,env_width_D,env_best_rec,env_best_kappa,diag_ess_frac_calib,diag_w_max_over_mean_calib,diag_w_p99_calib,diag_lowq_dE1_shift,diag_realised_disp,variant,regime
3.0,0.0,10.0,2,1,blend,obs,0.5976666666666667,0.6249935601607515,0.8862630862741605,0.633247214364,0.6305372071041879,0.8027935469261924,0.5213536594628485,0.633181152709912,0.890775928778614,0.6364189779629901,0.6260232983853462,0.888112402491028,0.619869959252636,0.6295822616357016,0.8907318563619477,0.6254491278428732,0.6333567397107249,0.8920954509342851,0.6471720185549024,0.6274549033161991,0.8639520787924408,0.6188947039449039,0.609338742514226,0.8755527239610329,0.5933221823392539,0.9514914713367092,0.6170071198243012,0.0975373163307547,65.12564694487021,22.55962740423904,0.9405244828110424,0.07684449113914343,3.275670870021001,3.417022989750236,3.526817247504324,3.51791232002916,3.537422828170218,bimodal,linear,0.0,logit_quad,0.6,3000,1.4625204946861863,1.3754980799321332,0.2298527989830083,0.3166525422780655,0.7949891954634302,1,12.0,0.131286293797117,0.3298631945045632,0.6968125053425098,0.5452855430182999,0.5711349504607353,0.6199075837708494,0.21220645448735267,0.24515134913133826,0.25388042445747716,0.6199075837708494,1.0,0.15961910391504025,39.85729892479818,21.631944470419526,0.08702241475405317,9.74613998454831,niche_bimodal,iso
3.0,0.0,10.0,3,1,blend,obs,0.5973333333333334,0.6244381539621421,0.8858120795656947,0.644600679630624,0.6458659839630644,0.8178203766470276,0.5501003052510361,0.6383709336820512,0.8946815250790265,0.6491450915106604,0.634126953950203,0.8929062734887021,0.6379534317712551,0.6335611785633828,0.8939572484725193,0.6328007092079937,0.6337340213033522,0.8928065206695475,0.64929680586946,0.6250804133149572,0.8716364983167093,0.6227654757854221,0.6181020830160578,0.8829195892040047,0.619425709161359,0.9576434756118694,0.6925390678431274,0.24118137884729368,29.784268752225262,14.441190841413501,0.9405467918489829,0.0842568527543676,2.9427960261680766,3.1517200623506576,3.5479038308827455,3.1164580696720283,3.557016316914182,bimodal,linear,0.0,logit_quad,0.6,3000,1.5108545084680605,1.3942180986705313,0.22966385903068465,0.34391837274702186,0.7976512547839484,1,12.0,0.14595127374944394,0.3405245054889413,0.6744415022376211,0.5764718882888366,0.6010295819772695,0.6379356394378634,0.3020870910411733,0.25887956935306294,0.2935672397370921,0.6379356394378634,1.0,0.2810992449603899,20.653576170204463,14.993152681495097,0.11663640979752926,9.720088352077735,niche_bimodal,iso
3.0,0.0,10.0,4,1,blend,obs,0.605,0.6262939800235058,0.886981980194601,0.6389770594497808,0.6422331309375053,0.8150104713887203,0.5554340545949407,0.6382215985924267,0.8955024473594551,0.6474109583123757,0.6350077803778011,0.8927480185832628,0.6409463513083593,0.6352013897258366,0.8939940479980389,0.639372569639679,0.6348442133112949,0.8932703050709689,0.6502072063737694,0.6234428564330597,0.8671368204827853,0.6245084594752441,0.6159954320289751,0.880857434035589,0.6054765401706815,0.9611297495697462,0.6918647824788271,0.18986305947220736,39.34991366235953,16.74700809189484,0.9361806790575491,0.08619908530408851,2.9402205127090735,3.1064455570181955,3.4858135843826683,3.152251477750177,3.489714760418141,bimodal,linear,0.0,logit_quad,0.6,3000,1.4922227861401738,1.3804095350068162,0.23222432089305783,0.3422393316162968,0.7977346541514403,1,12.0,0.14299982328995114,0.3379652341459084,0.6871248798117517,0.5779487760264569,0.6002249276457882,0.6409530855841875,0.2548397336273132,0.27559002476829914,0.2835159855719078,0.6409530855841875,1.0,0.23765628773448572,25.32775380026071,17.13707280308844,0.11181325113335748,9.732388475020445,niche_bimodal,iso
3.0,0.0,10.0,5,1,blend,obs,0.5933333333333334,0.628313263448508,0.888533466743018,0.644071703072562,0.6387171280134059,0.8099358687211726,0.5415276787149375,0.637931861124282,0.8933792593680029,0.6483353757842414,0.6328272236556974,0.8917398690661531,0.6345497122240348,0.6331863529101154,0.8934819233648352,0.632099251185521,0.6358603031201717,0.8941049650843019,0.6485754926566799,0.6239974175050569,0.8659260442133271,0.6246316888958555,0.6146905160184245,0.8796086737036632,0.6019032577715351,0.947930259958647,0.6620104856655235,0.17952484070653543,33.6660517908431,18.560604857167988,0.937043654448333,0.08509944560381577,3.104552495826043,3.2971508023158784,3.571458626974377,3.259785366995208,3.553889363639191,bimodal,linear,0.0,logit_quad,0.6,3000,1.4661581767476877,1.3442278083995203,0.2284361857168993,0.331902350666529,0.7956799521284629,1,12.0,0.13764299538618965,0.33498352875462334,0.6819325910326464,0.5654573860139673,0.5903237079737358,0.6345719385564949,0.24864068079359541,0.23572206017365963,0.28691544110676637,0.6345719385564949,1.0,0.21382021981519297,25.47825303171681,20.099166701618017,0.12193036834816719,9.645732851759316,niche_bimodal,iso
3.0,1.0,10.0,0,1,blend,obs,0.6013333333333334,0.6025413367160237,0.8567512120766057,0.5477616693031012,0.6464901821914943,0.8190726105066307,0.5564627245496181,0.6359018469808184,0.8941435749090727,0.6434919281500215,0.6253569525584,0.881229817060599,0.615574635077638,0.6256961209756142,0.8813835619532453,0.6194778691152713,0.6088521281245043,0.8626284300591203,0.5619715107521099,0.6232770870823068,0.8377247727352013,0.6018864505634482,0.5732976232292221,0.8344522003645358,0.4699618356310739,0.9152488733804254,0.7526956411952028,0.40365626383257414,31.86615438334091,9.981126317259038,0.8298902846888001,0.15805219874830903,2.0070297600712323,2.05411178674148,3.450309258833692,2.2629204929767663,3.425018884253846,bimodal,linear,0.0,logit_quad,0.6,3000,1.472860123787176,0.6775489805765635,0.2359024133180838,0.27966841748510995,0.7969608706296997,1,12.0,0.14221953229822692,0.3433752117545914,0.6870106089273622,0.5727052467311177,0.5886306596966353,0.6155653838619276,0.3440755690448484,0.15268062861064818,0.3080937534038726,0.6155653838619276,1.0,0.5500324511992283,12.646380134358736,8.520317775185406,0.7953111432106125,9.983827048905257,niche_bimodal,toward_HQ
3.0,1.0,10.0,1,1,blend,obs,0.594,0.6023805867421094,0.8534128344496628,0.5468917781679886,0.641413858977415,0.8143864430760235,0.5509891768458678,0.6386803998376966,0.8952553881709546,0.6467751022988226,0.6305361048396743,0.8862277137249662,0.62975167904053,0.6305688892812052,0.8853301006497438,0.6300472575338608,0.6104007897737456,0.8597425671751233,0.5633484901255204,0.6301949713227517,0.8339957439308938,0.6016173846505526,0.5779080644520194,0.8368410389552786,0.4862408073308328,0.9231334809796865,0.722294624157823,0.23626840187631157,37.13269694224359,13.358537200347103,0.8324694675269388,0.1594931657660242,2.1094355454505704,2.1190246129262893,3.3822817747336686,2.2937540059633488,3.3608557861209043,bimodal,linear,0.0,logit_quad,0.6,3000,1.4656778907929384,0.6576197956351815,0.24349998094975478,0.28233562217907116,0.7933634057006311,1,12.0,0.1404934055652378,0.3498469076764543,0.6960186744738891,0.5678531769750739,0.5857673987750796,0.6297514900105976,0.30557646797911864,0.18294805003472983,0.31249841327719985,0.6297514900105976,1.0,0.408061869478687,20.503589593810805,10.909727895774612,0.8080580951577572,9.982985530725506,niche_bimodal,toward_HQ
3.0,1.0,10.0,2,1,blend,obs,0.5976666666666667,0.6073236571757641,0.849895368303027,0.5501313757049657,0.6305372071041879,0.8027935469261924,0.5213536594628485,0.633181152709912,0.890775928778614,0.6364189779629901,0.6146045872383832,0.8838620117014482,0.565734135083842,0.6247628460451196,0.889125637138489,0.6054492410535515,0.6144408547662313,0.8556419959790803,0.5661332012591964,0.6326381244334305,0.82511393466335,0.589718006625699,0.5751275763654276,0.8292730275704541,0.4698398832895697,0.8753060898850112,0.5399066895646432,0.023209743298390723,205.3873421325378,44.100937828176924,0.8378096075551105,0.14949219286859503,3.125061999215349,2.8972625807077437,3.526817247504324,2.65319536631836,3.537422828170218,bimodal,linear,0.0,logit_quad,0.6,3000,1.4625204946861863,0.6731434023772049,0.2298527989830083,0.2552102209595982,0.7949891954634302,1,12.0,0.131286293797117,0.3298631945045632,0.6968125053425098,0.5441853104238,0.5724278820234628,0.5657259805440059,0.23796393172692518,0.09544681644460193,0.28736780677061424,0.5724278820234628,0.5,0.10808831419386335,63.46145122209449,29.359317114116624,0.7893770923089813,9.972461712676147,niche_bimodal,toward_HQ
3.0,1.0,10.0,3,1,blend,obs,0.5973333333333334,0.6054638000519761,0.8587890425287441,0.5563275440703621,0.6458659839630644,0.8178203766470276,0.5501003052510361,0.6383709336820512,0.8946815250790265,0.6491450915106604,0.62873118050145,0.8825853594177232,0.6233227786501088,0.628909206847954,0.8823218933796324,0.6255417227200191,0.6121821177394433,0.8643235708935071,0.5708707636255199,0.6293221131656546,0.8376387586854301,0.6035064992755512,0.5814514466082129,0.8421720009472676,0.5013392941793374,0.926448014425941,0.7536498168499903,0.4430041648619754,17.999854832290843,9.362179797484867,0.8369944418164618,0.15489672355665365,1.9228249919680025,1.9753414757119727,3.5479038308827455,2.319525123217841,3.557016316914182,bimodal,linear,0.0,logit_quad,0.6,3000,1.5108545084680605,0.6878925981701026,0.22966385903068465,0.2787223372903879,0.7976512547839484,1,12.0,0.14595127374944394,0.3405245054889413,0.6744415022376211,0.5680450806761952,0.5852179950860489,0.6233234499598194,0.3995364556069454,0.19171777247929422,0.3020237279987793,0.6233234499598194,1.0,0.5617284964801766,10.239254812289506,7.763009622541562,0.8229619102979578,9.974161720338083,niche_bimodal,toward_HQ
3.0,1.0,10.0,4,1,blend,obs,0.605,0.6033120236520296,0.8551613407433496,0.5491623231615159,0.6422331309375053,0.8150104713887203,0.5554340545949407,0.6382215985924267,0.8955024473594551,0.6474109583123757,0.6304859419431257,0.885316199003641,0.6292603973024526,0.6292526354009848,0.8825107603746193,0.6274354826234787,0.6106898192543975,0.8612110209723568,0.5649606508786078,0.6279920832133836,0.8353286006195115,0.6026959947035919,0.5738403546353825,0.8326745535136684,0.46354894790690265,0.9237113425860017,0.7317505469810461,0.2512577792162385,39.066517674198295,12.589231996623724,0.8415136404319374,0.1512966740775503,2.1441066222251313,2.137438343711197,3.4858135843826683,2.397059314312058,3.489714760418141,bimodal,linear,0.0,logit_quad,0.6,3000,1.4922227861401738,0.7011472253451723,0.23222432089305783,0.27816532160451135,0.7977346541514403,1,12.0,0.14299982328995114,0.3379652341459084,0.6871248798117517,0.571732589384577,0.5887385312740627,0.6292607698820278,0.33565413738016764,0.23280806878828325,0.3120868288111813,0.6292607698820278,1.0,0.434819931783137,19.95470066270304,9.405203083629079,0.7910755607950014,9.975046333503585,niche_bimodal,toward_HQ
3.0,1.0,10.0,5,1,blend,obs,0.5933333333333334,0.6039172181570873,0.8534900763869631,0.5476869335799686,0.6387171280134059,0.8099358687211726,0.5415276787149375,0.637931861124282,0.8933792593680029,0.6483353757842414,0.6287566931452275,0.8898596882358842,0.623845737432626,0.6297615701599877,0.8881434566086038,0.627613870498831,0.6107457011943924,0.8589360380032335,0.562773099523961,0.6305366870977178,0.8305201016946442,0.5970421327133345,0.5752455512960941,0.8310490860632423,0.4690602326264347,0.93226432655795,0.6524585086058721,0.11519915890542086,56.54602304846569,22.754772450119354,0.8414864615951372,0.15175119183619903,2.572498392720053,2.4707284193427235,3.571458626974377,2.543686422769172,3.553889363639191,bimodal,linear,0.0,logit_quad,0.6,3000,1.4661581767476877,0.6823662525227648,0.2284361857168993,0.2619226177467784,0.7956799521284629,1,12.0,0.13764299538618965,0.33498352875462334,0.6819325910326464,0.5611619455062,0.58399986117115,0.623829394928338,0.22569295290790437,0.16920532287810183,0.29736765225816064,0.623829394928338,1.0,0.2943639781592808,22.926207498072756,15.759674587340822,0.7837919242249226,9.977621705570753,niche_bimodal,toward_HQ
3.0,1.0,10.0,0,1,blend,obs,0.6013333333333334,0.5854226652260555,0.8453067880187066,0.5122835773543394,0.6464901821914943,0.8190726105066307,0.5564627245496181,0.6359018469808184,0.8941435749090727,0.6434919281500215,0.6352455629765634,0.8880525154970434,0.6408801932939608,0.6367846927626457,0.8919162266454197,0.6470264234335348,0.6068062679644233,0.8644225964732579,0.5473291178159491,0.6343426568095347,0.8932909561709257,0.6413518722347383,0.6249145342548728,0.8858526671932745,0.6136034826979786,0.925290777452449,0.7634092456219227,0.37016688619889665,26.52449750532484,9.798579570354976,0.9874280676905279,0.04226321454709288,4.004337265470579,4.099496719909004,3.450309258833692,3.9372467694361033,3.425018884253846,bimodal,linear,0.0,logit_quad,0.6,3000,1.472860123787176,2.030002610365471,0.2359024133180838,0.28443576880143157,0.7969608706296997,1,12.0,0.14221953229822692,0.3433752117545914,0.6870106089273622,0.5865182454780857,0.6085990035376628,0.6409206822676403,0.5571892899725465,0.20582726634700169,0.27067167012007787,0.6409206822676403,1.0,0.328809613763162,21.805331860224957,12.214157013582872,-0.5571424865782952,9.702560954297446,niche_bimodal,away_HQ
3.0,1.0,10.0,1,1,blend,obs,0.594,0.5832398941755234,0.843575496819018,0.5034050824183923,0.641413858977415,0.8143864430760235,0.5509891768458678,0.6386803998376966,0.8952553881709546,0.6467751022988226,0.6380261322125964,0.8918639110349263,0.6439118900768843,0.6391732962066252,0.8947158717428083,0.649710044986044,0.6042755990404193,0.8621647778921308,0.5379037415832482,0.6350791404711112,0.8924886711367583,0.642139488382743,0.6230713267103134,0.8844659020143157,0.6063317655354794,0.9445724114213608,0.7229840330794999,0.2294550050696703,35.355577743617246,12.482381182896448,0.9871514359062252,0.043855613342471365,4.028414460304178,4.128532574379872,3.3822817747336686,3.712445958766649,3.3608557861209043,bimodal,linear,0.0,logit_quad,0.6,3000,1.4656778907929384,2.0293516449965123,0.24349998094975478,0.2963761989128858,0.7933634057006311,1,12.0,0.1404934055652378,0.3498469076764543,0.6960186744738891,0.5831299769346789,0.607578135481,0.6439201932418559,0.4429692704958924,0.21471641905908231,0.23614448698927792,0.6439201932418559,1.0,0.22744711079899177,28.08297491748439,15.461784040466771,-0.5636737542035741,9.750074535624355,niche_bimodal,away_HQ
3.0,1.0,10.0,2,1,blend,obs,0.5976666666666667,0.5963299038596956,0.8566642774991926,0.5276197356166282,0.6305372071041879,0.8027935469261924,0.5213536594628485,0.633181152709912,0.890775928778614,0.6364189779629901,0.6331569396672376,0.8897784390970842,0.6354147164630065,0.6357798223166882,0.893071652269014,0.6433285021665817,0.6154052657157625,0.8731962584973553,0.5633074874387188,0.635652931831477,0.8917112567708891,0.6457047194126868,0.6263260650665367,0.8872714893625435,0.6314851555331957,0.981413699214477,0.6551727698179587,0.1900604841497743,35.118644534034594,16.565666726203485,0.9894984222450282,0.03675408374038533,4.487369048403825,4.60099631893154,3.526817247504324,4.028958196641323,3.537422828170218,bimodal,linear,0.0,logit_quad,0.6,3000,1.4625204946861863,1.9864042229152552,0.2298527989830083,0.26516351581394565,0.7949891954634302,1,12.0,0.131286293797117,0.3298631945045632,0.6968125053425098,0.555543397688026,0.5832419561063644,0.6353863895884688,0.3517345254659893,0.2469407822297623,0.24890419445591672,0.6353863895884688,1.0,0.1811866142642369,39.7654567411737,19.63504259954637,-0.5238837282290688,9.697880778978144,niche_bimodal,away_HQ
3.0,1.0,10.0,3,1,blend,obs,0.5973333333333334,0.5806890094546335,0.8418182560313571,0.49841601088735166,0.6458659839630644,0.8178203766470276,0.5501003052510361,0.6383709336820512,0.8946815250790265,0.6491450915106604,0.6366119518072821,0.8898345030442828,0.6385311762579917,0.6385167102968465,0.8934380871835708,0.648287207174787,0.6033444346323085,0.8618032265759997,0.5347737163144474,0.6361820982358686,0.8946642200674826,0.6430229453457228,0.621473396143306,0.8833191947448709,0.6038115891402708,0.9459962326272912,0.7522631593570659,0.2517745928083813,47.23460657471625,9.716233831830424,0.9884052836004021,0.04017961558351496,4.100069489822821,4.234616164386727,3.5479038308827455,3.938348837381461,3.557016316914182,bimodal,linear,0.0,logit_quad,0.6,3000,1.5108545084680605,2.0726562860025086,0.22966385903068465,0.28457137641268926,0.7976512547839484,1,12.0,0.14595127374944394,0.3405245054889413,0.6744415022376211,0.5831286092219408,0.6052957739183648,0.6385433840376562,0.5539777194019454,0.20697431280008213,0.27815768186739365,0.6385433840376562,1.0,0.22135179152749287,47.093008677068184,11.780685419106263,-0.561801777534448,9.705532582073959,niche_bimodal,away_HQ
3.0,1.0,10.0,4,1,blend,obs,0.605,0.5871200564807088,0.8476112075426032,0.509712706406155,0.6422331309375053,0.8150104713887203,0.5554340545949407,0.6382215985924267,0.8955024473594551,0.6474109583123757,0.6371580468353067,0.8901881260008793,0.6415162508558521,0.6385897988887235,0.893569673365037,0.6484941511741549,0.6076960116737892,0.8657157680954215,0.5452991824788844,0.6352253536839731,0.8923985277607892,0.6437176542436583,0.6235240161764461,0.8848434926879885,0.6069807038768951,0.9331397418750637,0.7359823050336893,0.28600691127228545,25.193303354165856,11.767189280660864,0.9891041601283259,0.040376454027418324,4.25067581730665,4.293688696506894,3.4858135843826683,3.9763664817418425,3.489714760418141,bimodal,linear,0.0,logit_quad,0.6,3000,1.4922227861401738,2.039953813875612,0.23222432089305783,0.2777191811749508,0.7977346541514403,1,12.0,0.14299982328995114,0.3379652341459084,0.6871248798117517,0.5870205171577767,0.6101548931698778,0.641514577654527,0.508318485008535,0.21345594081285427,0.26271216750658966,0.641514577654527,1.0,0.25604356683700696,28.199380842955364,14.505428528600522,-0.5477310277354382,9.653293078193206,niche_bimodal,away_HQ
3.0,1.0,10.0,5,1,blend,obs,0.5933333333333334,0.584800105066369,0.8447170097692854,0.5114767972270134,0.6387171280134059,0.8099358687211726,0.5415276787149375,0.637931861124282,0.8933792593680029,0.6483353757842414,0.6368030830917872,0.8903582525249527,0.6414949949931069,0.6384218230701808,0.8937342650124477,0.6488849995832119,0.6051605551709861,0.8628399966216389,0.5435703035614132,0.6352474413056347,0.8931371012337999,0.6420970272129585,0.622073705077949,0.8841538307409812,0.6076758971145453,0.9690886814514263,0.7093353951250426,0.19469197758836135,40.00355225838153,13.932312654251822,0.9884981119911586,0.03784159901098552,4.3010814519535385,4.386887032767256,3.571458626974377,3.9582747704633094,3.553889363639191,bimodal,linear,0.0,logit_quad,0.6,3000,1.4661581767476877,2.0408940076293978,0.2284361857168993,0.2793705642830423,0.7956799521284629,1,12.0,0.13764299538618965,0.33498352875462334,0.6819325910326464,0.5739795532311127,0.5994760753754728,0.641505753400716,0.4589519410501224,0.25013102421327554,0.26298694945649703,0.641505753400716,1.0,0.1690904020739823,46.28029091213238,17.93089781088313,-0.57473583088171,9.657439354204648,niche_bimodal,away_HQ
3.0,0.0,10.0,0,1,blend,obs,0.5893333333333334,0.823193782045548,0.969179772456831,0.9956225129742584,0.7081669531356245,0.9359895155929805,0.9428969547661639,0.8710047127353611,0.9882543588873545,0.9909148680817735,0.7941612493817594,0.9700587768015442,0.9630913886858904,0.8068209430620905,0.9732132962889513,0.9716808920766729,0.8639421727739076,0.9806391730070599,0.9928667233801716,0.7830199465983857,0.9638762235421036,0.9812740431585678,0.8349851032936848,0.9758915464379732,0.9888386961933535,0.8997847245807153,0.9046129277551412,0.7802990857259611,9.783656899785267,4.634086520616459,0.827499017526591,0.14784562373469023,5.750804416337519,5.743271066591578,7.589365303817475,4.106217629131574,7.015810593051749,skewed,linear,0.0,logit_quad,0.6,3000,0.5652892954770353,0.583711411423413,0.09750300462272041,0.2133695663359417,0.7969608706296997,1,12.0,-0.012023333880669132,0.23808315181034956,0.4095334083126915,0.9461784564439158,0.9512516420283343,0.963080947742395,0.984599481314048,0.8739194677522385,0.4912858468135729,0.984599481314048,2.0,0.7571141654140076,11.075090546882926,4.886330416163876,-0.018422115946377642,9.866137897139593,niche_skewed,iso
3.0,0.0,10.0,1,1,blend,obs,0.6033333333333334,0.825546084370122,0.9707686075026467,0.9961773939679945,0.7093367289685427,0.9363693535194257,0.9345784403720622,0.8689420538436046,0.9877428617579145,0.9849781730305815,0.7841887074931941,0.9653353624848084,0.9465835770688379,0.7942450100953266,0.9687248811788315,0.958994609702722,0.8652091918976539,0.9820035353946646,0.9951217215377758,0.7822787379812838,0.9639599332317843,0.9777507259389412,0.81792311220285,0.9709194365410752,0.9847276214709895,0.8926853640683307,0.9005692371533904,0.35251337322900206,53.22107969680176,4.767898916783205,0.8217709735828033,0.1496113240301069,5.68780388843776,5.619834302382573,7.899830844190971,3.9451928923948096,6.677989565648522,skewed,linear,0.0,logit_quad,0.6,3000,0.5690556514389377,0.573213371588264,0.09905052389014543,0.21409957354019793,0.7933634057006311,1,12.0,-0.009994787222918354,0.23683631993429366,0.41822353901473125,0.9360845018105365,0.939644400660449,0.9465799875786572,0.9495062368731118,0.7744941569632918,0.5083837948564836,0.9495062368731118,2.0,0.35216518557735793,54.064855897362996,4.1248252635956275,-0.0041577201493263605,9.859688191072603,niche_skewed,iso
